,userID,placeID,rating,food_rating,service_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,user_cuisines,n_user_cuisines,user_payments,n_user_payments,latitude_rest,longitude_rest,the_geom_meter,name,address,city,state,country,zip,alcohol,smoking_area,dress_code,accessibility,price,Rambience,franchise,area,other_services,rest_cuisines,n_rest_cuisines,rest_payments,n_rest_payments,rest_parking_types,hours_Mon,hours_Tue,hours_Wed,hours_Thu,hours_Fri,hours_Sat,hours_Sun,subrating_mean,subrating_gap,subrating_gap_abs,user_mean_rating_loo,place_mean_rating_loo
507,U1113,135046,2,2,1,22.137343,-100.913935,False,casual drinker,formal,family,public,single,independent,1990,,thrifty-protector,Catholic,student,blue,75,medium,1.73,Burgers,1,VISA | cash,2.0,22.141282,-101.002958,0101000020957F000011DFB4E3EE4858C13F78758452AB4B41,Restaurante El Reyecito,Agricultura 595 del Valle,San Luis Potosi,San Luis Potosi,Mexico,78200,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,Fast_Food,1.0,MasterCard-Eurocard | VISA | cash,3.0,yes,08:30-21:00,08:30-21:00,08:30-21:00,08:30-21:00,08:30-21:00,08:30-21:00,08:30-21:00,1.5,1,1,0.7142857142857143,1.2
508,U1113,132856,0,1,0,22.137343,-100.913935,False,casual drinker,formal,family,public,single,independent,1990,,thrifty-protector,Catholic,student,blue,75,medium,1.73,Burgers,1,VISA | cash,2.0,22.151378,-100.974634,0101000020957F0000C1B7D30B2C4858C1CE557111A5A24B41,Unicols Pizza,Plaza del Carmen,San Luis Potosi,San Luis Potosi,Mexico,,Wine-Beer,none,informal,completely,low,familiar,False,closed,none,Italian,1.0,cash,1.0,,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,0.5,1,1,1.0,0.9230769230769231
509,U1113,132854,0,0,0,22.137343,-100.913935,False,casual drinker,formal,family,public,single,independent,1990,,thrifty-protector,Catholic,student,blue,75,medium,1.73,Burgers,1,VISA | cash,2.0,22.137863,-100.938327,0101000020957F0000FEC3FB453E4B58C19B4A463617994B41,Sirlone,carr. mexico,San Luis Potosi,San Luis Potosi,Mexico,,Wine-Beer,none,informal,completely,medium,familiar,False,closed,none,International,1.0,VISA | bank_debit_cards | cash,3.0,yes,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,10:30-22:00,0.0,0,0,1.0,1.6
510,U1104,135039,0,0,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,1,VISA | cash,2.0,22.145893,-100.97487,0101000020957F000040D5CE4E014958C177DC62AE09A34B41,Restaurant de Mariscos de Picon,Miguel Barragan 46 Centro,San Luis Potosi,San Luis Potosi,Mexico,79300,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,False,closed,none,Seafood,1.0,cash,1.0,yes,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,0.5,-1,1,1.3636363636363635,1.3636363636363635
511,U1104,132825,1,2,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,1,VISA | cash,2.0,22.147392,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No_Alcohol_Served,none,informal,completely,low,familiar,False,open,none,Mexican,1.0,cash,1.0,,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,1.5,1,1,1.2727272727272727,1.2903225806451613
512,U1104,135085,2,2,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,1,VISA | cash,2.0,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,False,closed,none,Fast_Food,1.0,cash,1.0,public,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,1.5,1,1,1.1818181818181819,1.3142857142857143
513,U1104,135030,2,1,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,1,VISA | cash,2.0,22.14788,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,none,informal,no_accessibility,medium,quiet,False,closed,Internet,Cafe-Coffee_Shop | Cafeteria,2.0,cash,1.0,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,1.0,0,0,1.1818181818181819,1.5454545454545454
514,U1104,135062,1,1,2,22.149005,-100.978153,True,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,1,VISA | cash,2.0,22.153703,-100.979033,0101000020957F0000D177B9CFB14758C162A211E1C2A34B41,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,,,cash,1.0,yes,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,1.5,-1,1,1.2727272727272727,1.25
515,U1106,135047,0,0,0,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.150921,-100.993828,0101000020957F00009C7617FBB54758C1260D663225A84B41,Restaurante Casa de las Flores,General Mariano Arista 1205 Barrio de Tequisquiap,San Luis Potosi,San Luis Potosi,Mexico,78310,Wine-Beer,section,informal,no_accessibility,high,familiar,False,closed,none,,,MasterCard-Eurocard | VISA | cash,3.0,yes,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-22:00,0.0,0,0,1.4705882352941178,1.2222222222222223
516,U1106,135052,0,0,0,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Full_Bar,none,informal,no_accessibility,high,familiar,False,closed,none,Bar | Bar_Pub_Brewery,2.0,MasterCard-Eurocard | VISA | cash,3.0,,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,0.0,0,0,1.4705882352941178,1.3333333333333333
517,U1104,132834,1,2,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,1,VISA | cash,2.0,22.156469,-100.98554,0101000020957F00007768135A174758C155D318CB73A54B41,Gorditas Doa Gloria,sevilla y olmedo 715 a,San Luis Potosi,San Luis Potosi,Mexico,78349,No_Alcohol_Served,not permitted,casual,no_accessibility,low,familiar,False,closed,none,Mexican,1.0,cash,1.0,public,08:30-15:00,08:30-15:00,08:30-15:00,08:30-15:00,08:30-15:00,00:00-23:30,00:00-23:30,1.5,1,1,1.2727272727272727,1.0
518,U1106,135106,0,0,0,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.149709,-100.976093,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,Universidad 169,San Luis Potosi,San Luis Potosi,Mexico,78000,Wine-Beer,only at bar,informal,partially,medium,familiar,False,open,none,Mexican,1.0,MasterCard-Eurocard | VISA | cash,3.0,,18:00-23:30,18:00-23:30,18:00-23:30,18:00-23:30,18:00-23:30,18:00-23:30,18:00-21:00,0.0,0,0,1.4705882352941178,1.3333333333333333
519,U1106,132754,2,2,1,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.147738,-100.990616,0101000020957F00002493B678494858C1AD55D2316BA74B41,Cabana Huasteca,Cuauhtemoc 455,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,none,informal,partially,medium,familiar,False,closed,none,Mexican,1.0,cash,1.0,,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-18:00,1.5,1,1,1.3529411764705883,1.4166666666666667
520,U1104,135052,1,1,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,1,VISA | cash,2.0,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Full_Bar,none,informal,no_accessibility,high,familiar,False,closed,none,Bar | Bar_Pub_Brewery,2.0,MasterCard-Eurocard | VISA | cash,3.0,,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,1.0,0,0,1.2727272727272727,1.2916666666666667
521,U1106,132856,0,1,0,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.151378,-100.974634,0101000020957F0000C1B7D30B2C4858C1CE557111A5A24B41,Unicols Pizza,Plaza del Carmen,San Luis Potosi,San Luis Potosi,Mexico,,Wine-Beer,none,informal,completely,low,familiar,False,closed,none,Italian,1.0,cash,1.0,,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,0.5,1,1,1.4705882352941178,0.9230769230769231
522,U1104,135032,2,1,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,1,VISA | cash,2.0,22.152481,-100.973486,0101000020957F000017D69FF5084858C1A8F2188740A24B41,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,Wine-Beer,section,informal,no_accessibility,medium,familiar,False,closed,none,Cafeteria | Contemporary,2.0,MasterCard-Eurocard | VISA | cash,3.0,public,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,07:00-23:30,1.0,0,0,1.1818181818181819,1.1481481481481481
523,U1104,135025,2,1,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,1,VISA | cash,2.0,22.14955,-100.97797,0101000020957F0000C7080D105C4858C108B4006AB4A34B41,El Rincon de San Francisco,1a. de Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,Mexican,1.0,American_Express | MasterCard-Eurocard | VISA | cash,4.0,,18:00-23:30,18:00-23:30,18:00-23:30,18:00-23:30,18:00-23:30,14:00-23:30,00:00-00:00,1.0,0,0,1.1818181818181819,1.6428571428571428
524,U1106,132834,2,1,1,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.156469,-100.98554,0101000020957F00007768135A174758C155D318CB73A54B41,Gorditas Doa Gloria,sevilla y olmedo 715 a,San Luis Potosi,San Luis Potosi,Mexico,78349,No_Alcohol_Served,not permitted,casual,no_accessibility,low,familiar,False,closed,none,Mexican,1.0,cash,1.0,public,08:30-15:00,08:30-15:00,08:30-15:00,08:30-15:00,08:30-15:00,00:00-23:30,00:00-23:30,1.0,0,0,1.3529411764705883,0.9583333333333334
525,U1104,135047,1,2,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,1,VISA | cash,2.0,22.150921,-100.993828,0101000020957F00009C7617FBB54758C1260D663225A84B41,Restaurante Casa de las Flores,General Mariano Arista 1205 Barrio de Tequisquiap,San Luis Potosi,San Luis Potosi,Mexico,78310,Wine-Beer,section,informal,no_accessibility,high,familiar,False,closed,none,,,MasterCard-Eurocard | VISA | cash,3.0,yes,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-23:30,08:00-22:00,1.5,1,1,1.2727272727272727,1.1111111111111112
526,U1106,135042,2,0,0,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.159357,-100.973411,0101000020957F0000C66BB014FC4658C17CFE8D93D2A14B41,Restaurant Oriental Express,Tangamanga 7 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,Chinese,1.0,cash,1.0,,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,11:00-21:30,0.0,0,0,1.3529411764705883,1.2105263157894737
527,U1106,135039,2,1,1,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.145893,-100.97487,0101000020957F000040D5CE4E014958C177DC62AE09A34B41,Restaurant de Mariscos de Picon,Miguel Barragan 46 Centro,San Luis Potosi,San Luis Potosi,Mexico,79300,No_Alcohol_Served,section,informal,no_accessibility,low,familiar,False,closed,none,Seafood,1.0,cash,1.0,yes,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,1.0,0,0,1.3529411764705883,1.1818181818181819
528,U1052,132866,2,2,1,22.138055,-100.936005,True,social drinker,no preference,family,on foot,single,independent,1990,,conformist,Catholic,student,blue,85,low,1.8,Bakery,1,cash,1.0,22.14122,-100.931311,0101000020957F000013871838EC4A58C1B5DF74F8E3964B41,Chaires,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,not permitted,informal,completely,medium,familiar,False,closed,none,Bakery | Cafeteria,2.0,cash,1.0,yes,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,1.5,1,1,1.3333333333333333,1.25
529,U1106,135066,2,1,2,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.16835,-100.972466,0101000020957F000013696871A24558C11EE432FB04A14B41,Restaurante Guerra,20 de Noviembre 1817 Tlaxcala,San Luis Potosi,San Luis Potosi,Mexico,78038,Wine-Beer,section,informal,no_accessibility,high,familiar,False,closed,none,,,MasterCard-Eurocard | VISA | cash,3.0,yes,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,1.5,-1,1,1.3529411764705883,1.4545454545454546
530,U1106,135085,2,2,2,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,False,closed,none,Fast_Food,1.0,cash,1.0,public,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,2.0,0,0,1.3529411764705883,1.3142857142857143
531,U1104,135033,1,1,2,22.149005,-100.978153,True,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,1,VISA | cash,2.0,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,De Guadalupe 460 San Miguelito,San Luis Potosi,San Luis Potosi,Mexico,78399,No_Alcohol_Served,section,informal,no_accessibility,medium,familiar,False,closed,none,,,American_Express | MasterCard-Eurocard | VISA | cash,4.0,,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,1.5,-1,1,1.2727272727272727,0.6666666666666666
532,U1106,135062,2,2,1,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.153703,-100.979033,0101000020957F0000D177B9CFB14758C162A211E1C2A34B41,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,False,closed,none,,,cash,1.0,yes,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,1.5,1,1,1.3529411764705883,1.2
533,U1106,132862,2,2,2,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.150643,-100.987015,0101000020957F0000AF95272CF14758C165B2F91238A64B41,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,,Wine-Beer,none,casual,completely,high,familiar,False,closed,none,International,1.0,American_Express | MasterCard-Eurocard | VISA | bank_debit_cards | cash,5.0,valet parking,09:30-23:30,09:30-23:30,09:30-23:30,09:30-23:30,09:30-23:30,09:30-23:30,09:30-23:30,2.0,0,0,1.3529411764705883,1.3529411764705883
534,U1106,135030,2,2,1,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.14788,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,none,informal,no_accessibility,medium,quiet,False,closed,Internet,Cafe-Coffee_Shop | Cafeteria,2.0,cash,1.0,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,1.5,1,1,1.3529411764705883,1.5454545454545454
535,U1106,135079,2,2,2,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,False,closed,none,Chinese,1.0,American_Express | cash,2.0,,13:00-22:30,13:00-22:30,13:00-22:30,13:00-22:30,13:00-22:30,13:30-22:30,13:30-22:30,2.0,0,0,1.3529411764705883,1.125
536,U1106,135064,2,2,2,18.927072,-99.173584,False,casual drinker,informal,friends,car owner,single,independent,1930,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,Barbecue,1,bank_debit_cards | cash,2.0,22.154687,-100.996617,0101000020957F0000245028A70E4758C18E383571B7A84B41,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,San Luis Potosi,Mexico,78740,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,False,closed,none,,,MasterCard-Eurocard | VISA | cash,3.0,yes,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,2.0,0,0,1.3529411764705883,0.8125
537,U1052,132869,2,2,1,22.138055,-100.936005,True,social drinker,no preference,family,on foot,single,independent,1990,,conformist,Catholic,student,blue,85,low,1.8,Bakery,1,cash,1.0,22.141238,-100.923925,0101000020957F0000BC62C18D1F4B58C169E0A959C8944B41,Dominos Pizza,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,False,closed,none,Pizzeria,1.0,cash,1.0,yes,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,1.5,1,1,1.3333333333333333,1.0
538,U1052,132870,1,1,1,22.138055,-100.936005,True,social drinker,no preference,family,on foot,single,independent,1990,,conformist,Catholic,student,blue,85,low,1.8,Bakery,1,cash,1.0,22.143078,-100.935479,0101000020957F0000550FC1FC854A58C16D7D4E35F8974B41,Tortas y hamburguesas el gordo,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,,No_Alcohol_Served,not permitted,informal,no_accessibility,low,familiar,False,closed,none,Burgers,1.0,cash,1.0,,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,10:30-23:00,1.0,0,0,1.6666666666666667,0.5
539,U1104,135041,1,2,1,22.149005,-100.978153,True,social drinker,no preference,family,car owner,single,independent,1991,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,Italian,1,VISA | cash,2.0,22.15106,-100.977659,0101000020957F0000D2002719234858C1CC7A9FC186A34B41,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,San Luis Potosi,Mexico,,Wine-Beer,none,informal,no_accessibility,medium,familiar,False,closed,none,Bar | Cafeteria,2.0,cash,1.0,,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,1.5,1,1,1.2727272727272727,1.1875
540,U1079,134986,2,2,2,18.917,-99.25,False,abstemious,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,,black,53,medium,1.55,Mexican,1,cash,1.0,18.928798,-99.239513,0101000020957F00002A0D05E2D96D5AC1AB058CB1EC564A41,Restaurant Las Mananitas,Ricardo Linares 107,Cuernavaca,Morelos,Mexico,,Wine-Beer,none,formal,no_accessibility,high,familiar,False,closed,none,International,1.0,,,yes,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,2.0,0,0,1.3333333333333333,2.0
541,U1079,134976,1,1,0,18.917,-99.25,False,abstemious,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,,black,53,medium,1.55,Mexican,1,cash,1.0,18.916654,-99.22711,0101000020957F00002838E29F19705AC1BC368BDAC7534A41,Log Yin,,,,,,No_Alcohol_Served,none,informal,no_accessibility,low,familiar,False,closed,none,Burgers | Mediterranean | Mexican,3.0,American_Express | MasterCard-Eurocard | VISA | checks,4.0,yes,,,,,,,,0.5,1,1,1.6666666666666667,2.0
542,U1079,132768,2,2,2,18.917,-99.25,False,abstemious,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,,black,53,medium,1.55,Mexican,1,cash,1.0,18.925773,-99.232636,0101000020957F000000DD3546816E5AC119D4BD17FD544A41,Mariscos Tia Licha,avenida salvador montiel,Cuernavaca,Morelos,Mexico,62320,No_Alcohol_Served,not permitted,casual,partially,medium,familiar,True,closed,none,Family,1.0,bank_debit_cards | cash,2.0,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,10:00-18:00,10:00-19:00,2.0,0,0,1.3333333333333333,1.5555555555555556
543,U1079,132766,1,2,1,18.917,-99.25,False,abstemious,formal,family,public,single,independent,1992,technology,thrifty-protector,Catholic,,black,53,medium,1.55,Mexican,1,cash,1.0,18.910178,-99.231544,0101000020957F000043A319BA06715AC19443369877554A41,Mikasa,Himno nacional esq. Blvd. Juarez,Cuernavaca,Morelos,Mexico,,Wine-Beer,none,informal,no_accessibility,medium,familiar,False,closed,none,Japanese,1.0,cash,1.0,yes,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,00:00-23:30,1.5,1,1,1.6666666666666667,0.5
544,U1045,132825,2,1,1,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,Mexican | Middle_Eastern | Mongolian | Moroccan,4,cash,1.0,22.147392,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,San Luis Potosi,San Luis Potosi,Mexico,78280,No_Alcohol_Served,none,informal,completely,low,familiar,False,open,none,Mexican,1.0,cash,1.0,,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,09:00-12:00,1.0,0,0,1.1111111111111112,1.2580645161290323
545,U1045,135064,0,0,0,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,Mexican | Middle_Eastern | Mongolian | Moroccan,4,cash,1.0,22.154687,-100.996617,0101000020957F0000245028A70E4758C18E383571B7A84B41,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,San Luis Potosi,Mexico,78740,No_Alcohol_Served,none,informal,no_accessibility,high,familiar,False,closed,none,,,MasterCard-Eurocard | VISA | cash,3.0,yes,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,0.0,0,0,1.3333333333333333,0.9375
546,U1045,132856,1,2,2,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,Mexican | Middle_Eastern | Mongolian | Moroccan,4,cash,1.0,22.151378,-100.974634,0101000020957F0000C1B7D30B2C4858C1CE557111A5A24B41,Unicols Pizza,Plaza del Carmen,San Luis Potosi,San Luis Potosi,Mexico,,Wine-Beer,none,informal,completely,low,familiar,False,closed,none,Italian,1.0,cash,1.0,,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,10:30-22:30,2.0,0,0,1.2222222222222223,0.8461538461538461
547,U1045,135085,2,2,2,22.156724,-100.984268,False,casual drinker,elegant,friends,car owner,single,independent,1991,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,Mexican | Middle_Eastern | Mongolian | Moroccan,4,cash,1.0,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,False,closed,none,Fast_Food,1.0,cash,1.0,public,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,00:00-00:00,2.0,0,0,1.1111111111111112,1.3142857142857143
